805;20.01.2020;3213;2031;4137
806;29.05.2019;153;2368;1237
807;20.02.2020;278;868;1947
808;04.03.2020;4353;750;4207
809;17.04.2019;3929;635;3834
810;17.06.2019;1126;1593;1432
811;15.03.2020;3865;1740;2556
812;16.05.2019;69;2367;3297
813;14.07.2019;416;774;2505
814;15.05.2019;4744;1338;2227
815;19.08.2019;4745;2397;4448
816;10.09.2019;4269;2011;2319
817;09.03.2020;4178;593;1490
818;08.12.2019;4540;742;1968
819;21.03.2020;3200;1216;2752
820;28.08.2019;2645;1807;3589
821;07.01.2020;4763;762;3154
822;06.04.2019;2521;1603;1608
823;03.04.2019;3512;887;1843
824;16.04.2019;3411;1243;1108
825;01.07.2019;23;2412;3269
826;27.04.2019;1830;1141;495
827;01.05.2019;4501;1947;2347
828;31.12.2019;18;2288;3183
829;02.03.2020;4684;1430;3654
830;05.01.2020;4219;1713;4942
831;19.06.2019;4499;691;4821
832;28.07.2019;316;2185;3171
833;16.09.2019;1795;2390;2952
834;18.08.2019;4012;783;2022
835;18.11.2019;1676;1103;4276
836;09.04.2019;1305;1296;1598
837;14.08.2019;4630;1693;4579
838;31.10.2019;4456;815;2212
839;01.07.2019;2456;1474;753
840;25.01.2020;1576;2415;1118
841;17.07.2019;1501;1909;250
842;11.10.2019;783;2293;523
843;13.10.2019;3499;1997;1299
844;10.01.2020;953;1761;2981
845;28.10.2019;4555;1162;57
846;26.01.2020;1279;647;12
847;31.07.2019;4010;2097;3940
848;10.06.2019;4212;921;2844
849;03.02.2020;3037;1357;2001
850;14.11.2019;3735;2469;4278
851;26.02.2020;4714;1271;2162
852;02.04.2019;577;828;1201
853;19.12.2019;3697;1048;1941
854;23.08.2019;3476;908;1344
855;08.12.2019;627;1454;4123
856;11.02.2020;4529;1313;2716
857;30.09.2019;2019;1804;2437
858;17.05.2019;753;1494;4759
859;21.11.2019;1604;672;2424
860;30.03.2019;2043;2484;2085
861;26.06.2019;3169;633;285
862;16.09.2019;4602;1287;3342
863;18.10.2019;4537;1245;4496
864;28.03.2020;3103;2103;2904
865;29.02.2020;4679;2471;3930
866;03.07.2019;611;2329;4210
867;09.02.2020;4212;1073;3737
868;14.08.2019;2538;2379;3413
869;27.10.2019;3592;505;4638
870;08.02.2020;1039;2057;3946
871;20.06.2019;1337;2237;3338
872;01.02.2020;4404;2406;2039
873;14.06.2019;461;2034;37
874;22.02.2020;1967;1564;3801
875;21.10.2019;4645;1469;626
876;27.06.2019;2112;654;2252
877;10.02.2020;671;926;628
878;29.02.2020;383;1881;4963
879;22.08.2019;4293;1660;1182
880;18.07.2019;1537;2009;1478
881;21.12.2019;738;2387;381
882;10.12.2019;3458;753;1103
883;03.01.2020;244;2363;427
884;19.11.2019;2255;2325;51
885;09.11.2019;292;2296;4604
886;02.10.2019;1400;1360;2921
887;16.08.2019;152;1485;404
888;05.10.2019;1421;1148;2554
889;25.05.2019;1896;1977;4916
890;22.02.2020;1816;1099;4072
891;29.07.2019;4275;1074;3107
892;28.09.2019;4395;1384;3513
893;11.01.2020;4392;2092;1530
894;02.05.2019;4828;1692;4731
895;08.10.2019;1593;2447;2770
896;12.06.2019;3545;2449;4123
897;05.09.2019;4121;2357;2630
898;15.12.2019;2215;2228;2151
899;27.07.2019;3434;1909;2198
900;17.03.2020;1099;1490;1701
901;28.04.2019;3639;1713;4972
902;18.02.2020;2769;1344;4321
903;03.09.2019;1924;1785;818
904;04.11.2019;4889;2193;908
905;16.06.2019;485;578;4321
906;26.11.2019;513;873;2850
907;05.01.2020;3621;2311;2695
908;09.08.2019;1996;1186;4643
909;08.10.2019;3741;1921;475
910;02.11.2019;3755;564;354
911;05.08.2019;909;1605;1936
912;24.07.2019;2204;2177;2309
913;25.05.2019;2404;1026;587
914;03.04.2019;4691;2239;2726
915;12.07.2019;3008;1869;1521
916;22.12.2019;1889;1688;2018
917;04.04.2019;3797;578;3087
918;03.11.2019;199;2305;3226
919;29.04.2019;4602;1239;1555
920;15.04.2019;312;2194;1799
921;01.02.2020;901;1469;3705
922;03.01.2020;4942;1408;2374
923;19.02.2020;1705;1823;3654
924;26.07.2019;3600;1353;379
925;23.08.2019;4137;1045;660
926;23.09.2019;222;1458;4873
927;11.08.2019;4820;956;4364
928;09.01.2020;4103;1327;1101
929;29.10.2019;2675;697;2974
930;23.10.2019;430;522;4947
931;12.12.2019;2487;2024;3817
932;23.02.2020;2956;1482;4334
933;05.05.2019;181;1514;780
934;03.02.2020;1343;1178;1083
935;21.01.2020;1891;1874;535
936;05.10.2019;145;2453;4275
937;13.07.2019;2935;2388;3070
938;01.10.2019;1454;715;3644
939;22.03.2020;4306;728;2389
940;27.09.2019;204;2358;4974
941;20.02.2020;2272;1490;3929
942;28.03.2020;2159;1684;4652
943;26.07.2019;948;1127;2844
944;27.08.2019;1143;2306;3869
945;08.03.2020;3343;1870;584
946;06.10.2019;4633;1679;515
947;17.11.2019;984;2297;4774
948;25.10.2019;1017;1079;2547
949;27.09.2019;2461;1592;1755
950;04.03.2020;2094;2316;1766
951;07.02.2020;3904;1266;4800
952;30.07.2019;4647;904;3221
953;26.01.2020;601;2272;4471
954;07.05.2019;4354;706;1726
955;20.05.2019;4495;717;1267
956;07.12.2019;196;925;653
957;28.05.2019;1159;1224;2172
958;17.10.2019;3660;1530;2213
959;25.10.2019;2062;1823;2829
960;15.10.2019;4932;1833;3231
961;08.11.2019;2889;1203;1404
962;16.02.2020;3386;759;166
963;07.01.2020;4550;1430;4268
964;05.03.2020;1549;2232;4356
965;12.07.2019;4786;2064;4194
966;22.03.2020;3515;670;2004
967;17.10.2019;3504;854;2408
968;15.06.2019;4163;1559;2927
969;03.04.2019;1169;1352;1981
970;11.05.2019;1974;1348;3695
971;22.06.2019;68;1917;1026
972;12.11.2019;1523;1662;1734
973;29.06.2019;2101;1269;293
974;14.04.2019;4739;1721;3739
975;29.06.2019;4152;1145;3027
976;04.04.2019;1094;1880;2976
977;09.01.2020;2738;2403;2660
978;05.02.2020;870;806;948
979;06.01.2020;3440;2028;4988
980;03.10.2019;1504;680;371
981;02.07.2019;4852;2005;3328
982;22.06.2019;837;1328;4293
983;25.04.2019;1439;1317;4820
984;16.08.2019;3748;1980;2625
985;08.06.2019;4720;1002;2839
986;16.08.2019;3874;1007;3092
987;03.02.2020;2294;771;3208
988;18.12.2019;3537;1454;1337
989;26.01.2020;3118;865;1673
990;25.08.2019;4362;513;4695
991;22.08.2019;3379;968;440
992;29.10.2019;1834;2384;1577
993;28.02.2020;28;2118;1583
994;22.01.2020;4338;1975;2253
995;05.09.2019;731;2251;3634
996;22.07.2019;4578;1305;2848
997;18.11.2019;3689;765;1132
998;26.01.2020;657;830;3205
999;26.03.2020;8;530;3864
1000;05.10.2019;1118;631;1609
1001;03.10.2015;2321;1581;3717
1002;25.10.2016;562;1054;1700
1003;14.03.2016;6;1824;3092
1004;02.08.2019;4859;839;354
1005;05.10.2017;4334;1566;744
1006;24.08.2016;3917;1545;2877
1007;05.05.2018;4044;2116;3052
1008;15.09.2019;1286;1561;2070
1009;09.03.2020;2244;2443;1276
1010;06.02.2019;186;1875;984
1011;27.02.2018;939;2052;4713
1012;07.02.2017;833;1142;1685
1013;27.05.2018;809;629;4021
1014;05.10.2018;2505;817;903
1015;19.12.2019;3645;768;3307
1016;09.11.2019;2215;1357;3451
1017;21.08.2018;1414;1250;3105
1018;30.09.2016;1084;2152;1892
1019;22.09.2019;2299;1165;533
1020;12.10.2016;1807;1348;4498
1021;05.08.2015;843;575;989
1022;16.09.2016;26;1811;2493
1023;17.11.2016;4308;724;1513
1024;31.08.2019;3823;2296;4208
1025;15.11.2015;4961;1690;4737
1026;18.03.2018;1221;1460;3010
1027;19.01.2016;3687;1660;1613
1028;01.02.2018;4797;586;206
1029;10.07.2018;2214;1254;2309
1030;10.09.2019;1625;1998;4350
1031;22.06.2017;3041;1356;135
1032;07.05.2018;2631;1764;3233
1033;11.05.2017;105;785;2115
1034;10.08.2017;1670;1886;398
1035;11.01.2016;783;581;4116
1036;24.05.2018;2845;586;2238
1037;15.01.2018;3142;1943;1734
1038;15.02.2018;451;1574;4980
1039;20.08.2015;902;1979;1240
1040;22.01.2020;4241;2149;3545
1041;17.01.2020;153;1267;134
1042;06.05.2018;4337;2431;4631
1043;24.04.2015;1129;1828;649
1044;25.02.2017;476;1488;4477
1045;26.07.2017;3226;1962;1182
1046;12.10.2016;3217;2213;4617
1047;27.01.2018;397;672;3232
1048;20.10.2019;293;1966;948
1049;03.05.2019;3251;1091;3662
1050;24.01.2018;2431;1135;4265
1051;25.05.2018;485;1674;430
1052;15.04.2015;3228;2261;1296
1053;04.06.2015;700;730;4588
1054;26.12.2019;3051;972;2610
1055;17.03.2020;2927;1957;3376
1056;14.11.2018;3655;1340;3955
1057;23.03.2020;3403;2096;873
1058;25.12.2018;1722;1189;1353
1059;21.07.2015;3242;2131;1685
1060;21.11.2016;1666;1778;1243
1061;08.03.2018;1305;2406;175
1062;17.10.2016;4857;1787;3224
1063;16.10.2017;783;1120;1080
1064;31.08.2016;4566;948;3118
1065;23.10.2016;3177;2207;3427
1066;04.04.2019;3902;2275;4243
1067;28.03.2019;1273;621;2514
1068;22.12.2016;191;1915;2627
1069;21.08.2019;4648;539;4829
1070;06.04.2017;1561;1009;2746
1071;30.11.2019;1557;1486;1432
1072;31.01.2020;1116;1967;3414
1073;28.10.2018;793;1428;710
1074;24.08.2019;1686;1275;1710
1075;09.05.2015;1632;1418;570
1076;19.06.2018;1476;1677;4798
1077;05.07.2017;4241;1783;1387
1078;22.08.2015;4223;1151;2704
1079;13.03.2019;1967;1601;4976
1080;28.04.2019;4093;1762;1153
1081;20.05.2017;2101;1780;1
1082;19.05.2018;1471;1511;1513
1083;01.04.2017;3530;514;3926
1084;23.12.2016;4775;1582;318
1085;19.01.2016;4028;525;4126
1086;21.05.2017;3351;1508;1952
1087;13.11.2015;844;2054;2392
1088;11.03.2016;1526;2264;3956
1089;01.09.2017;1927;2314;832
1090;05.03.2020;2531;2342;1174
1091;23.03.2019;865;944;2166
1092;18.01.2020;4874;795;3982
1093;13.03.2016;3427;920;3308
1094;03.08.2016;3251;585;4051
1095;11.04.2018;204;1456;871
1096;04.12.2015;446;2447;4335
1097;13.03.2018;1212;543;318
1098;10.05.2018;2240;1674;109
1099;15.05.2016;4303;2392;1250
1100;23.09.2019;92;1706;4232
1101;12.01.2017;2548;727;1163
1102;16.08.2016;3455;2158;2838
1103;19.05.2016;3599;1209;1197
1104;13.10.2015;1280;1298;2985
1105;07.07.2018;3889;1987;4743
1106;14.02.2018;4606;1647;2905
1107;09.07.2015;236;1602;1450
1108;04.08.2018;2621;1358;2735
1109;01.07.2016;1211;881;1148
1110;26.11.2019;1862;2339;1951
1111;10.09.2017;2064;1932;99
1112;31.01.2018;1820;613;2179
1113;25.05.2016;4881;1511;1762
1114;31.01.2017;1104;2020;4247
1115;15.07.2015;4231;2162;314
1116;27.11.2019;2029;1001;2102
1117;30.07.2018;4996;2492;1005
1118;06.09.2015;2453;1286;1145
1119;18.02.2018;1511;844;4804
1120;11.04.2019;2777;1648;4803
1121;18.07.2016;3642;1402;22
1122;30.12.2015;3718;798;3682
1123;20.07.2019;4352;2443;1912
1124;14.10.2017;2152;776;583
1125;06.10.2015;1084;1615;2355
1126;23.08.2015;227;528;4162
1127;11.07.2015;658;1216;4935
1128;28.05.2016;1199;2444;4793
1129;04.12.2018;2472;601;1726
1130;16.05.2017;294;677;698
1131;01.06.2018;2310;783;3482
1132;21.12.2015;1418;1882;1830
1133;18.09.2019;4525;894;3227
1134;08.01.2018;1482;1742;2599
1135;18.09.2018;379;2374;2219
1136;09.08.2016;2286;1875;857
1137;01.11.2019;3895;1759;1922
1138;20.06.2018;4280;821;3178
1139;29.12.2015;328;1436;2411
1140;25.08.2016;1995;2461;2822
1141;30.08.2019;2959;1818;1814
1142;24.04.2015;1036;678;1098
1143;25.09.2017;3716;1022;3013
1144;14.06.2018;2565;709;3460
1145;05.08.2018;633;2455;2421
1146;24.02.2016;3771;2143;2803
1147;23.08.2015;3236;1810;211
1148;18.04.2015;1839;838;3204
1149;20.07.2018;2855;2350;128
1150;19.10.2015;4179;2290;3923
1151;18.03.2020;518;1812;2108
1152;16.10.2019;1843;542;3183
1153;20.02.2019;98;1341;2316
1154;25.06.2019;182;1641;447
1155;16.07.2019;211;1462;4109
1156;09.02.2020;879;716;2013
1157;27.12.2017;2702;1343;4153
1158;17.04.2015;4181;757;917
1159;01.11.2019;3914;2267;4321
1160;18.06.2015;2368;1794;1419
1161;11.07.2019;1027;2412;4577
1162;03.04.2018;192;551;4028
1163;13.05.2016;189;1362;4453
1164;20.07.2016;1658;815;3015
1165;05.09.2016;4839;1720;2492
1166;06.01.2017;2080;1520;4633
1167;27.10.2016;4767;1931;1225
1168;05.06.2018;1402;1436;3599
1169;09.01.2017;4374;1030;2944
1170;01.06.2015;1950;705;3507
1171;04.04.2015;3356;1822;1034
1172;05.01.2020;136;1502;1007
1173;09.02.2020;3103;2498;4778
1174;12.12.2015;2732;2183;4701
1175;04.07.2015;3794;1229;210
1176;27.09.2017;3290;2357;2346
1177;03.11.2016;3347;877;4523
1178;19.10.2018;1973;1494;2139
1179;17.10.2018;334;2240;4964
1180;27.02.2017;2420;938;1413
1181;15.02.2018;3475;714;2855
1182;06.09.2015;2141;1429;3295
1183;03.10.2019;461;618;2933
1184;04.07.2018;4770;2158;2194
1185;26.09.2017;2738;792;3277
1186;07.01.2020;2043;692;3702
1187;01.10.2015;2845;1520;1013
1188;20.11.2015;719;2171;4316
1189;24.04.2016;3703;1388;1294
1190;28.05.2018;1371;1969;4591
1191;13.04.2019;2410;1000;2419
1192;29.11.2017;2444;1924;1870
1193;14.05.2019;2593;1759;1405
1194;28.10.2016;2093;711;4938
1195;15.04.2019;980;2319;3858
1196;03.01.2020;2668;2145;178
1197;29.07.2018;290;818;4705
1198;02.06.2015;398;2408;3743
1199;18.10.2017;262;1802;949
1200;16.09.2017;3822;950;2896
1201;27.11.2015;550;1771;2309
1202;25.11.2016;3316;860;1880
1203;01.09.2016;608;1979;1292
1204;16.11.2019;4413;2350;3999
1205;13.04.2016;1082;2292;1930
1206;26.06.2018;4751;2354;899
1207;16.08.2017;795;1853;2415
1208;26.09.2015;292;1091;516
1209;07.08.2018;1337;978;2364
1210;05.11.2016;4323;1753;2231
1211;05.05.2015;4;1386;3975
1212;03.07.2015;1799;1204;405
1213;18.11.2017;2282;2136;3529
1214;01.07.2019;2902;2367;3862
1215;23.10.2018;4726;957;3819
1216;04.02.2020;961;1203;3552
1217;16.06.2019;3799;1488;2631
1218;07.07.2015;755;863;4439
1219;14.06.2019;2300;2397;562
1220;09.12.2017;1022;818;3658
1221;03.12.2016;954;1646;1587
1222;15.05.2018;427;1105;1461
1223;08.06.2018;4284;917;3008
1224;14.01.2017;3463;1970;3422
1225;28.08.2017;4215;1975;607
1226;20.08.2018;4400;2236;4345
1227;24.11.2016;2885;956;2188
1228;04.11.2019;1749;1921;195
1229;15.09.2016;251;1272;38
1230;16.02.2018;1787;2155;793
1231;06.01.2019;3460;1854;3287
1232;30.05.2016;2357;673;431
1233;15.10.2018;3780;1999;1352
1234;18.10.2015;2745;755;505
1235;18.08.2015;3415;1825;849
1236;30.04.2016;3276;820;4292
1237;01.04.2017;4588;1242;1410
1238;20.03.2020;305;1987;421
1239;04.04.2016;3598;1935;3478
1240;17.08.2018;2587;1717;4375
1241;24.11.2017;1842;2104;1860
1242;11.01.2018;759;850;4396
1243;21.08.2016;4045;1009;2810
1244;04.07.2017;2523;2107;1739
1245;06.05.2018;3741;2384;3878
1246;27.09.2017;3478;809;822
1247;24.05.2016;3833;2205;94
1248;02.03.2016;3587;652;210
1249;21.08.2016;4118;1635;656
1250;08.07.2017;589;1851;3455
1251;16.11.2016;4849;1791;338
1252;08.04.2018;1843;891;4466
1253;29.07.2017;3113;1505;1762
1254;09.11.2015;4596;1711;4699
1255;08.03.2018;4089;1195;455
1256;11.07.2015;4932;2444;1512
1257;25.05.2016;465;2268;3041
1258;08.07.2017;4295;2063;603
1259;12.01.2018;4586;2207;3879
1260;12.09.2019;750;1372;4506
1261;17.08.2019;1969;1772;593
1262;04.01.2018;1449;1451;3742
1263;08.03.2020;4817;2286;313
1264;11.09.2019;1506;540;1675
1265;23.04.2019;2795;1183;1967
1266;24.07.2015;817;817;374
1267;23.08.2017;378;1133;713
1268;17.02.2020;1235;1072;521
1269;17.08.2018;4219;615;3718
1270;09.06.2017;756;1112;320
1271;10.11.2017;1437;899;4007
1272;05.03.2018;3045;857;2485
1273;24.04.2019;2249;1179;2355
1274;23.01.2018;3514;1116;265
1275;14.10.2015;1891;2122;1063
1276;25.04.2018;4468;1125;4706
1277;13.03.2018;2275;2004;2570
1278;06.03.2017;174;666;3534
1279;12.07.2019;2551;1594;127
1280;01.04.2015;2505;2392;4478
1281;15.04.2015;1572;585;4948
1282;03.10.2018;4457;1031;1508
1283;08.04.2017;1348;845;589
1284;27.07.2017;2757;1871;3137
1285;13.01.2020;1615;1450;3478
1286;18.10.2019;3112;1649;4677
1287;18.04.2016;2055;1778;4243
1288;23.02.2019;4947;951;1939
1289;29.11.2016;4242;598;4066
1290;05.08.2015;2598;1865;573
1291;20.09.2018;3699;2115;1292
1292;15.04.2016;554;1357;1734
1293;28.04.2017;4175;2067;2627
1294;07.08.2019;4285;655;1332
1295;01.04.2016;2830;717;2669
1296;21.12.2015;755;1444;1398
1297;07.06.2016;2275;1047;4526
1298;07.07.2017;1363;2431;3503
1299;03.04.2016;3117;2459;3840
1300;03.07.2017;1061;2409;1770
1301;06.04.2017;4561;1224;175
1302;25.02.2018;983;1522;1864
1303;16.11.2019;3697;1574;4543
1304;01.06.2019;2334;1378;2972
1305;14.08.2019;3604;804;2216
1306;07.06.2015;4459;774;4476
1307;09.08.2016;319;1149;3620
1308;18.11.2018;779;694;375
1309;07.07.2017;4295;1269;4478
1310;04.02.2017;1011;2309;1819
1311;03.01.2019;2197;1359;852
1312;16.08.2015;1245;944;24
1313;03.07.2019;1092;1799;4898
1314;12.12.2015;2534;1749;3593
1315;01.08.2018;4964;1258;3617
1316;30.01.2019;2162;1271;671
1317;18.06.2018;1684;1686;2405
1318;07.10.2015;107;1102;1701
1319;21.06.2016;3794;1974;2099
1320;08.06.2017;3855;1745;960
1321;03.10.2015;2846;2069;2966
1322;27.05.2016;4361;1894;532
1323;19.01.2019;99;1343;4413
1324;28.12.2015;2769;1923;1188
1325;26.11.2019;2477;1599;1786
1326;15.01.2018;237;1437;1704
1327;29.03.2017;1762;2359;4326
1328;07.07.2017;2638;2046;730
1329;29.11.2015;1111;1528;958
1330;07.03.2016;921;584;1552
1331;05.06.2016;4742;1386;4442
1332;20.04.2017;2587;1120;4982
1333;21.05.2019;1716;2027;574
1334;14.09.2015;8;2097;4709
1335;23.07.2015;4027;2353;3034
1336;20.06.2019;1626;2282;2450
1337;05.03.2016;1269;1024;325
1338;14.05.2017;2173;1189;2345
1339;19.08.2018;462;520;2052
1340;29.07.2016;944;1984;3819
1341;19.08.2016;3324;2264;2999
1342;03.11.2016;2745;1061;3642
1343;03.09.2019;830;649;3327
1344;15.03.2017;2950;2408;2097
1345;28.07.2016;1764;681;734
1346;22.07.2019;2652;752;4542
1347;06.05.2019;1521;1810;660
1348;14.05.2016;4328;1531;899
1349;12.12.2016;3901;1622;3584
1350;25.07.2019;4778;2489;1339
1351;08.10.2017;228;1087;3293
1352;22.05.2019;1661;581;341
1353;30.06.2017;4762;2175;574
1354;13.06.2018;2007;938;3463
1355;17.08.2019;3263;1716;3383
1356;07.10.2017;3801;2106;2427
1357;21.08.2019;2231;611;938
1358;07.07.2018;477;2028;4990
1359;10.05.2016;1205;1046;94
1360;03.11.2015;2849;2151;2401
1361;30.04.2017;4668;1858;4622
1362;07.04.2015;705;1127;4770
1363;08.05.2016;712;1467;3770
1364;26.04.2018;2870;564;1673
1365;30.06.2018;4244;1426;811
1366;02.07.2019;2565;1525;1286
1367;02.05.2019;4496;1640;4721
1368;31.10.2015;4130;1716;890
1369;03.12.2018;708;1351;148
1370;11.10.2019;1589;1083;2419
1371;08.03.2017;528;1973;608
1372;14.04.2016;3743;1900;1623
1373;23.02.2020;3969;1661;2669
1374;29.05.2017;1254;1416;4552
1375;18.05.2015;4472;1346;1052
1376;17.09.2018;3211;1618;4373
1377;01.12.2017;4984;2282;4503
1378;17.01.2016;4703;1809;4462
1379;20.10.2018;4158;1952;2249
1380;13.03.2017;4774;967;1259
1381;19.05.2016;1229;722;3296
1382;08.01.2020;3905;1484;4249
1383;26.02.2017;4358;2245;3413
1384;23.08.2015;1417;1045;2938
1385;18.05.2015;2517;892;4073
1386;30.10.2015;2715;2148;4291
1387;24.02.2017;4005;571;3854
1388;08.10.2017;970;622;2862
1389;01.01.2017;4058;1226;4855
1390;18.01.2020;522;1654;4740
1391;18.03.2017;4151;731;4472
1392;28.01.2017;4388;1310;4086
1393;05.01.2020;9;1851;3083
1394;25.01.2018;4768;762;3354
1395;14.08.2017;2315;603;628
1396;25.05.2019;1901;815;3911
1397;27.02.2016;1078;1944;3446
1398;13.02.2018;3415;1927;4337
1399;24.03.2017;4747;1823;1672
1400;16.02.2017;997;1151;2118
1401;03.06.2019;380;1125;1664
1402;12.03.2018;1874;1978;4016
1403;02.02.2016;2695;1715;1344
1404;01.08.2016;2676;1436;1538
1405;06.02.2017;348;1834;192
1406;12.02.2020;171;2199;2793
1407;20.06.2016;2476;2478;3854
1408;31.03.2016;1522;565;1229
1409;24.10.2015;4391;1199;53
1410;29.10.2019;1791;2058;3945
1411;23.12.2018;1325;1219;2152
1412;09.02.2019;254;1667;829
1413;07.11.2019;4027;2192;2585
1414;27.12.2016;4160;583;503
1415;31.05.2016;2060;1530;1866
1416;09.06.2015;1806;1008;4183
1417;17.02.2019;13;1228;2413
1418;05.02.2019;1531;2077;611
1419;02.07.2017;4555;1647;934
1420;15.06.2019;4976;1827;3852
1421;03.05.2018;240;982;4567
1422;25.11.2015;3103;2088;3096
1423;04.01.2019;1186;2261;492
1424;17.09.2015;2914;1700;618
1425;28.04.2016;3207;1694;4981
1426;27.09.2016;4098;2297;3829
1427;16.06.2017;4171;729;2710
1428;13.01.2018;3700;1715;1297
1429;28.04.2016;2503;2437;3468
1430;06.12.2016;1272;1052;1195
1431;11.11.2018;883;2253;938
1432;08.06.2015;2936;1508;3876
1433;23.10.2018;3716;1642;3270
1434;10.08.2015;299;2098;13
1435;22.02.2020;4477;2239;4481
1436;29.01.2020;4888;836;3018
1437;23.06.2019;361;956;3830
1438;17.07.2015;966;545;279
1439;14.03.2016;2370;869;3455
1440;25.11.2015;2395;1844;2520
1441;02.11.2016;3348;794;1660
1442;14.03.2017;745;628;2757
1443;31.10.2016;4963;565;771
1444;04.11.2017;2796;1340;995
1445;01.02.2019;2177;547;4014
1446;13.09.2015;4425;1216;2800
1447;13.02.2019;503;1521;2736
1448;01.03.2018;1150;1598;4339
1449;17.12.2019;491;672;2022
1450;28.09.2015;330;1395;2910
1451;26.02.2016;4344;1196;4582
1452;21.05.2015;972;1159;3896
1453;04.03.2020;3985;927;4364
1454;07.08.2018;1669;1532;2983
1455;15.12.2019;2563;2314;724
1456;18.05.2016;4244;2249;3613
1457;22.02.2016;1121;2402;38
1458;27.03.2019;3034;611;1268
1459;02.02.2016;3177;1299;1070
1460;11.05.2016;450;1620;643
1461;25.08.2018;2267;1037;2353
1462;09.09.2018;3172;2390;3167
1463;15.08.2015;543;785;2574
1464;21.12.2018;3918;1636;634
1465;25.01.2016;101;1704;4583
1466;18.07.2019;4256;1310;2993
1467;17.06.2016;1742;1228;480
1468;15.12.2017;4073;2263;4615
1469;09.01.2017;3914;2128;2432
1470;21.10.2015;70;642;1826
1471;11.03.2020;3277;2262;935
1472;25.06.2018;770;2430;4651
1473;04.04.2015;397;1691;1143
1474;07.05.2015;3581;606;883
1475;28.01.2020;3590;1534;2369
1476;06.12.2018;2372;1257;1273
1477;05.09.2019;1301;2101;3427
1478;22.06.2017;2469;1759;218
1479;20.07.2017;453;1282;32
1480;10.03.2020;4637;1552;3305
1481;22.08.2016;2442;1383;3335
1482;16.04.2017;4090;1305;1218
1483;29.04.2019;1004;1897;4140
1484;02.07.2019;414;2456;1253
1485;23.03.2019;990;835;4452
1486;17.01.2018;4021;1506;2987
1487;16.10.2018;1993;2008;4127
1488;17.10.2016;644;1183;3201
1489;17.02.2019;4676;1170;220
1490;07.07.2018;4745;2421;2478
1491;21.10.2017;823;1613;40
1492;18.08.2019;4806;534;998
1493;27.07.2019;3877;1925;907
1494;10.09.2016;3218;1098;1926
1495;26.03.2020;2609;1965;1016
1496;13.05.2019;1132;946;923
1497;29.10.2019;617;2282;4357
1498;17.02.2018;3217;2281;2217
1499;19.11.2019;4015;2174;2366
1500;05.11.2019;906;617;786
1501;30.12.2015;521;697;4011
1502;07.08.2015;3659;1351;4430
1503;22.09.2019;4920;2295;243
1504;27.08.2016;4949;1136;4371
1505;05.06.2017;64;630;3246
1506;15.06.2017;1784;1856;4846
1507;13.10.2018;3895;1160;2166
1508;16.04.2016;1939;920;983
1509;29.12.2017;1997;2296;3249
1510;30.11.2015;1379;862;1026
1511;18.11.2019;4656;638;2001
1512;14.04.2019;191;1157;131
1513;16.09.2018;2537;2020;775
1514;25.12.2017;157;1226;1519
1515;26.09.2018;1006;1348;965
1516;29.03.2017;4772;1612;1684
1517;13.12.2019;78;1755;2846
1518;01.07.2018;1870;1256;1442
1519;30.01.2018;1864;1550;4648
1520;14.04.2018;274;2053;2123
1521;13.06.2017;1736;1059;4404
1522;14.05.2016;3050;1361;2265
1523;29.06.2019;707;503;1025
1524;03.03.2018;3226;560;2452
1525;20.03.2016;3594;1857;3872
1526;21.02.2018;1291;829;1106
1527;16.08.2015;4288;1985;1318
1528;26.08.2017;3521;1399;1764
1529;24.07.2017;3878;2388;3669
1530;03.03.2019;4842;2374;3571
1531;29.02.2016;1105;780;1195
1532;24.06.2018;4969;574;4197
1533;15.11.2017;2465;2133;2400
1534;21.05.2018;3010;1781;4657
1535;14.05.2016;2796;2227;4903
1536;08.01.2016;2525;899;4099
1537;08.08.2016;4719;2156;1066
1538;02.10.2018;292;728;4704
1539;08.06.2016;1846;2022;2235
1540;24.04.2016;1034;1141;4220
1541;31.10.2017;4362;1316;302
1542;27.05.2015;4997;2422;1185
1543;19.03.2016;552;994;534
1544;07.11.2016;2077;2235;1458
1545;21.11.2016;4313;2252;4845
1546;14.06.2018;2966;1158;1848
1547;27.01.2017;1424;534;3238
1548;02.10.2016;2012;1012;1857
1549;17.10.2018;1964;2425;1836
1550;27.06.2018;3895;1875;3761
1551;06.07.2019;2150;2140;4892
1552;26.06.2015;3041;1270;4686
1553;08.10.2019;1711;1829;4334
1554;18.10.2015;3305;1131;3946
1555;19.11.2017;4307;1529;831
1556;01.01.2016;534;532;1274
1557;05.09.2016;218;2241;4390
1558;12.01.2019;270;571;1461
1559;01.06.2019;2231;689;347
1560;14.02.2016;4573;1011;541
1561;21.11.2018;4748;516;3928
1562;16.04.2019;1954;1918;693
1563;17.11.2018;1637;649;3701
1564;21.06.2019;3665;589;3627
1565;20.05.2017;4050;1370;3669
1566;05.12.2017;666;2048;3388
1567;14.08.2017;739;1161;4490
1568;18.05.2016;2115;1829;3826
1569;06.06.2017;4944;2342;2115
1570;29.04.2016;977;846;3191
1571;19.07.2017;3909;2389;2559
1572;02.08.2018;3798;1723;3453
1573;24.12.2019;3881;892;750
1574;15.11.2019;4878;2437;3584
1575;01.07.2016;4196;1051;4658
1576;03.05.2016;4861;2206;4137
1577;11.07.2019;533;1952;2894
1578;25.07.2017;2283;1016;3284
