id;transactionId;transactionTime;inStore;order;lineItemId;quantity;lineItemAmount;unitPrice;promo;transactionDate;salesOutlet;staff;customer;product
10260;50;07:40:53;1;1;1;1;4,0;4,0;0;2019-04-07;5;29;5049;55
10261;51;07:57:43;0;1;1;1;2,5;2,5;0;2019-04-07;5;27;5650;23
10262;52;09:45:40;1;1;1;1;2,5;2,5;0;2019-04-07;5;27;;48
10263;53;09:24:33;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;5257;45
10264;54;09:04:03;0;1;1;2;6,0;3,0;0;2019-04-07;5;27;5844;24
10265;55;07:59:24;0;1;1;1;3,0;3,0;0;2019-04-07;5;14;;26
10266;56;08:20:30;0;1;1;1;3,0;3,0;0;2019-04-07;5;27;5935;37
10267;56;08:20:30;0;1;2;1;0,8;0,8;0;2019-04-07;5;27;5935;64
10268;57;10:58:28;0;1;1;2;6,0;3,0;0;2019-04-07;5;27;5549;26
10269;58;08:18:07;1;1;1;1;3,0;3,0;0;2019-04-07;5;14;;37
10270;58;08:18:07;1;1;2;1;0,8;0,8;0;2019-04-07;5;14;;65
10271;59;08:24:24;1;1;1;2;4,0;2,0;0;2019-04-07;5;14;;22
10272;60;10:53:37;0;1;1;2;7,5;3,75;0;2019-04-07;5;14;;60
10273;61;09:33:30;0;1;1;1;3,5;3,5;0;2019-04-07;5;29;5493;33
10274;62;10:35:10;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;5213;53
10275;62;10:35:10;0;5;1;1;3,75;3,75;0;2019-04-07;5;14;5213;71
10276;63;08:24:50;0;1;1;1;3,0;3,0;0;2019-04-07;5;29;5328;51
10277;64;07:51:58;1;1;1;2;5,0;2,5;0;2019-04-07;5;27;5417;46
10278;65;08:50:43;1;1;1;1;3,75;3,75;0;2019-04-07;5;14;5747;36
10279;66;07:37:27;0;1;1;1;3,0;3,0;0;2019-04-07;5;14;;24
10280;67;10:53:47;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;5571;37
10281;67;10:53:47;0;1;2;2;1,6;0,8;0;2019-04-07;5;14;5571;65
10282;68;09:04:12;0;1;1;2;5,0;2,5;0;2019-04-07;5;29;5085;44
10283;69;10:59:31;1;1;1;2;5,0;2,5;0;2019-04-07;5;27;;52
10284;69;10:59:31;1;5;1;1;3,25;3,25;0;2019-04-07;5;27;;70
10285;70;09:35:19;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;5091;29
10286;71;08:35:21;1;1;1;2;6,0;3,0;0;2019-04-07;5;29;5102;32
10287;71;08:35:21;1;5;1;1;3,25;3,25;0;2019-04-07;5;29;5102;70
10288;72;09:01:25;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;;48
10289;73;07:02:40;0;1;1;2;6,0;3,0;0;2019-04-07;5;27;5013;45
10290;74;09:40:48;1;1;1;2;6,0;3,0;0;2019-04-07;5;14;5858;53
10291;75;10:55:48;1;1;1;2;8,5;4,25;0;2019-04-07;5;27;;41
10292;75;10:55:48;1;1;2;1;0,8;0,8;0;2019-04-07;5;27;;84
10293;76;09:46:08;0;1;1;2;6,0;3,0;0;2019-04-07;5;27;5817;45
10294;77;09:57:04;0;1;1;2;5,0;2,5;0;2019-04-07;5;29;5492;50
10295;78;09:44:58;0;1;1;1;3,0;3,0;0;2019-04-07;5;27;5371;49
10296;79;08:08:13;1;1;1;2;7,0;3,5;0;2019-04-07;5;14;5311;33
10297;80;07:23:09;1;1;1;1;3,0;3,0;0;2019-04-07;5;27;;45
10298;81;07:45:16;0;1;1;1;2,5;2,5;0;2019-04-07;5;27;;50
10299;82;08:28:23;1;1;1;1;3,75;3,75;0;2019-04-07;5;29;5613;40
10300;82;08:28:23;1;1;2;2;1,6;0,8;0;2019-04-07;5;29;5613;63
10301;83;07:37:17;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;;42
10302;84;08:46:10;0;1;1;2;7,5;3,75;0;2019-04-07;5;29;5510;40
10303;84;08:46:10;0;1;2;2;1,6;0,8;0;2019-04-07;5;29;5510;64
10304;85;07:23:08;1;1;1;2;5,0;2,5;0;2019-04-07;5;14;5244;23
10305;86;08:36:10;0;1;1;2;5,0;2,5;0;2019-04-07;5;14;;29
10306;87;10:43:54;1;1;1;2;7,5;3,75;0;2019-04-07;5;14;5017;38
10307;87;10:43:54;1;1;2;2;1,6;0,8;0;2019-04-07;5;14;5017;84
10308;88;08:36:53;1;1;1;2;6,0;3,0;0;2019-04-07;5;27;;45
10309;89;10:15:29;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;5020;32
10310;90;09:18:50;0;1;1;2;5,0;2,5;0;2019-04-07;5;29;;42
10311;91;08:17:52;1;1;1;2;6,0;3,0;0;2019-04-07;5;14;;26
10312;92;09:05:19;0;1;1;1;4,25;4,25;0;2019-04-07;5;14;5598;41
10313;92;09:05:19;0;1;2;1;0,8;0,8;0;2019-04-07;5;14;5598;64
10314;92;09:05:19;0;9;9;1;28,0;28,0;0;2019-04-07;5;14;5598;9
10315;93;09:59:35;0;1;1;2;7,0;3,5;0;2019-04-07;5;27;;27
10316;94;09:07:41;1;1;1;1;2,2;2,2;0;2019-04-07;5;14;5850;25
10317;95;08:45:48;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;5719;45
10318;96;09:07:23;1;1;1;1;3,75;3,75;0;2019-04-07;5;29;5481;36
10319;96;09:07:23;1;5;1;1;3,25;3,25;0;2019-04-07;5;29;5481;69
10320;97;10:11:34;0;1;1;1;3,0;3,0;0;2019-04-07;5;27;;32
10321;98;07:31:50;0;1;1;1;3,75;3,75;0;2019-04-07;5;14;5423;40
10322;98;07:31:50;0;1;2;2;1,6;0,8;0;2019-04-07;5;14;5423;65
10323;98;07:31:50;0;5;1;1;3,75;3,75;0;2019-04-07;5;14;5423;73
10324;99;08:36:17;1;1;1;2;7,5;3,75;0;2019-04-07;5;29;;40
10325;99;08:36:17;1;1;2;2;1,6;0,8;0;2019-04-07;5;29;;65
10326;100;07:22:11;0;1;1;2;6,0;3,0;0;2019-04-07;5;27;5230;26
10327;101;07:44:36;1;1;1;1;3,0;3,0;0;2019-04-07;5;29;5315;51
10328;102;10:07:32;1;1;1;2;5,0;2,5;0;2019-04-07;5;29;;23
10329;103;07:49:59;1;1;1;2;5,0;2,5;0;2019-04-07;5;29;5126;50
10330;104;08:14:03;1;1;1;2;5,0;2,5;0;2019-04-07;5;27;5842;50
10331;104;08:14:03;1;5;1;1;3,5;3,5;0;2019-04-07;5;27;5842;76
10332;105;09:11:04;1;1;1;2;5,1;2,55;0;2019-04-07;5;29;5031;56
10333;106;08:15:02;1;1;1;1;3,75;3,75;0;2019-04-07;5;14;;36
10334;106;08:15:02;1;5;1;1;3,5;3,5;0;2019-04-07;5;14;;75
10335;107;08:08:43;0;1;1;2;4,0;2,0;0;2019-04-07;5;27;5152;22
10336;108;07:50:42;0;1;1;2;4,4;2,2;0;2019-04-07;5;14;;31
10337;108;07:50:42;0;9;9;1;28,0;28,0;0;2019-04-07;5;14;;9
10338;109;08:34:42;0;1;1;1;2,0;2,0;0;2019-04-07;5;14;5486;22
10339;109;08:34:42;0;5;1;1;3,75;3,75;0;2019-04-07;5;14;5486;79
10340;110;07:17:13;1;1;1;2;4,4;2,2;0;2019-04-07;5;27;5225;31
10341;110;07:17:13;1;5;1;1;3,75;3,75;0;2019-04-07;5;27;5225;71
10342;111;07:33:20;0;1;1;2;7,0;3,5;0;2019-04-07;5;29;;33
10343;112;08:38:46;0;1;1;1;2,5;2,5;0;2019-04-07;5;27;;46
10344;113;08:27:03;0;1;1;1;3,0;3,0;0;2019-04-07;5;29;;53
10345;114;10:39:51;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;5322;44
10346;115;07:57:00;1;1;1;2;6,0;3,0;0;2019-04-07;5;14;5027;49
10347;116;07:42:21;1;1;1;2;6,2;3,1;0;2019-04-07;5;29;5824;57
10348;117;08:56:03;0;1;1;1;2,2;2,2;0;2019-04-07;5;27;5222;25
10349;118;09:17:48;1;1;1;1;2,0;2,0;0;2019-04-07;5;27;5693;28
10350;118;09:17:48;1;6;1;1;18,0;18,0;0;2019-04-07;5;27;5693;2
10351;119;08:55:51;0;1;1;1;3,75;3,75;0;2019-04-07;5;29;;60
10352;120;08:34:41;0;1;1;1;2,5;2,5;0;2019-04-07;5;29;5856;42
10353;121;09:15:07;0;1;1;2;6,2;3,1;0;2019-04-07;5;27;5842;57
10354;122;08:31:52;1;1;1;2;4,4;2,2;0;2019-04-07;5;27;5266;25
10355;123;10:30:17;0;1;1;1;3,75;3,75;0;2019-04-07;5;27;;60
10356;124;07:06:07;0;1;1;1;3,0;3,0;0;2019-04-07;5;27;;47
10357;124;07:06:07;0;5;1;1;3,0;3,0;0;2019-04-07;5;27;;77
10358;125;08:31:03;0;1;1;2;8,0;4,0;0;2019-04-07;5;27;5195;55
10359;126;08:25:03;0;1;1;2;8,0;4,0;0;2019-04-07;5;14;;55
10360;127;08:02:29;1;1;1;1;3,0;3,0;0;2019-04-07;5;29;5392;43
10361;128;10:15:31;1;1;1;2;6,0;3,0;0;2019-04-07;5;27;;51
10362;129;10:17:25;0;1;1;1;2,5;2,5;0;2019-04-07;5;14;5663;48
10363;129;10:17:25;0;5;1;1;3,75;3,75;0;2019-04-07;5;14;5663;71
10364;130;09:23:04;0;1;1;2;5,0;2,5;0;2019-04-07;5;27;5596;50
10365;131;10:42:28;0;1;1;2;8,0;4,0;0;2019-04-07;5;27;;55
10366;132;09:48:19;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;5901;47
10367;133;09:48:24;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;5216;26
10368;134;10:53:47;1;1;1;2;8,0;4,0;0;2019-04-07;5;29;5711;55
10369;135;08:27:02;0;1;1;2;5,0;2,5;0;2019-04-07;5;27;;52
10370;136;09:40:55;1;1;1;1;3,0;3,0;0;2019-04-07;5;27;5397;24
10371;137;10:55:44;1;1;1;2;4,4;2,2;0;2019-04-07;5;14;;31
10372;138;09:47:14;1;1;1;2;5,0;2,5;0;2019-04-07;5;14;;52
10373;139;10:37:13;1;1;1;2;5,0;2,5;0;2019-04-07;5;27;5917;23
10374;139;10:37:13;1;5;1;1;3,75;3,75;0;2019-04-07;5;27;5917;79
10375;140;10:00:49;1;1;1;1;3,0;3,0;0;2019-04-07;5;14;;32
10376;141;09:44:59;0;1;1;1;2,5;2,5;0;2019-04-07;5;29;5524;52
10377;142;08:05:27;0;1;1;1;2,55;2,55;0;2019-04-07;5;27;5290;56
10378;143;10:47:22;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;;37
10379;143;10:47:22;0;1;2;1;0,8;0,8;0;2019-04-07;5;14;;65
10380;144;07:07:13;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;5919;48
10381;144;07:07:13;1;6;1;1;8,95;8,95;0;2019-04-07;5;29;5919;13
10382;145;07:22:28;0;1;1;1;2,5;2,5;0;2019-04-07;5;29;5162;54
10383;145;07:22:28;0;5;1;1;3,5;3,5;0;2019-04-07;5;29;5162;76
10384;146;07:58:14;0;1;1;2;5,0;2,5;0;2019-04-07;5;29;5565;23
10385;146;07:58:14;0;5;1;1;3,0;3,0;0;2019-04-07;5;29;5565;77
10386;147;10:40:25;1;1;1;1;3,75;3,75;0;2019-04-07;5;29;;38
10387;147;10:40:25;1;1;2;1;0,8;0,8;0;2019-04-07;5;29;;63
10388;148;07:13:09;0;1;1;1;3,1;3,1;0;2019-04-07;5;29;5165;57
10389;148;07:13:09;0;5;1;1;3,25;3,25;0;2019-04-07;5;29;5165;70
10390;149;10:00:01;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;;43
10391;150;07:39:29;1;1;1;1;2,2;2,2;0;2019-04-07;5;29;;31
10392;150;07:39:29;1;5;1;1;3,25;3,25;0;2019-04-07;5;29;;69
10393;151;10:21:01;1;1;1;1;3,0;3,0;0;2019-04-07;5;29;;26
10394;151;10:21:01;1;5;1;1;3,25;3,25;0;2019-04-07;5;29;;70
10395;152;09:42:52;1;1;1;1;3,1;3,1;0;2019-04-07;5;14;5033;57
10396;152;09:42:52;1;6;1;1;19,75;19,75;0;2019-04-07;5;14;5033;7
10397;152;09:42:52;1;9;9;1;12,0;12,0;0;2019-04-07;5;14;5033;9
10398;153;09:27:06;1;1;1;1;4,0;4,0;0;2019-04-07;5;27;5140;55
10399;154;09:30:06;1;1;1;1;3,75;3,75;0;2019-04-07;5;14;;40
10400;154;09:30:06;1;1;2;2;1,6;0,8;0;2019-04-07;5;14;;63
10401;155;07:26:45;1;1;1;1;2,5;2,5;0;2019-04-07;5;27;5256;52
10402;156;07:41:09;1;1;1;1;3,0;3,0;0;2019-04-07;5;27;;43
10403;157;07:32:35;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;;44
10404;158;10:50:54;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;;52
10405;159;10:00:06;1;1;1;2;6,0;3,0;0;2019-04-07;5;14;5273;53
10406;160;10:56:05;0;1;1;1;4,25;4,25;0;2019-04-07;5;14;5656;39
10407;160;10:56:05;0;1;2;2;1,6;0,8;0;2019-04-07;5;14;5656;65
10408;160;10:56:05;0;9;9;1;12,0;12,0;0;2019-04-07;5;14;5656;9
10409;161;10:56:49;1;1;1;2;6,0;3,0;0;2019-04-07;5;29;5419;24
10410;162;09:30:14;1;1;1;2;6,0;3,0;0;2019-04-07;5;27;5070;24
10411;163;09:15:24;1;1;1;1;3,75;3,75;0;2019-04-07;5;27;;36
10412;164;10:53:56;1;1;1;1;3,1;3,1;0;2019-04-07;5;29;5354;35
10413;165;10:26:49;0;1;1;2;6,0;3,0;0;2019-04-07;5;29;;47
10414;165;10:26:49;0;5;1;1;3,25;3,25;0;2019-04-07;5;29;;72
10415;166;10:35:30;1;1;1;2;6,0;3,0;0;2019-04-07;5;14;5293;51
10416;167;09:20:00;1;1;1;1;3,0;3,0;0;2019-04-07;5;27;5909;51
10417;168;08:59:09;0;1;1;2;7,5;3,75;0;2019-04-07;5;29;5746;40
10418;168;08:59:09;0;1;2;2;1,6;0,8;0;2019-04-07;5;29;5746;63
10419;169;09:53:35;0;1;1;1;3,5;3,5;0;2019-04-07;5;14;5731;33
10420;170;07:45:15;1;1;1;1;2,45;2,45;0;2019-04-07;5;27;;34
10421;170;07:45:15;1;9;9;1;28,0;28,0;0;2019-04-07;5;27;;9
10422;171;07:44:17;1;1;1;1;4,25;4,25;0;2019-04-07;5;14;;41
10423;171;07:44:17;1;1;2;1;0,8;0,8;0;2019-04-07;5;14;;63
10424;171;07:44:17;1;5;1;1;3,25;3,25;0;2019-04-07;5;14;;70
10425;171;07:44:17;1;6;1;1;21,0;21,0;0;2019-04-07;5;14;;6
10426;172;10:25:30;1;1;1;2;4,0;2,0;0;2019-04-07;5;14;5209;28
10427;173;09:29:06;1;1;1;1;2,2;2,2;0;2019-04-07;5;27;5498;25
10428;173;09:29:06;1;6;1;1;10,95;10,95;0;2019-04-07;5;27;5498;18
10429;174;10:30:56;0;1;1;2;4,4;2,2;0;2019-04-07;5;14;;31
10430;175;08:43:34;1;1;1;1;3,75;3,75;0;2019-04-07;5;27;5701;38
10431;175;08:43:34;1;1;2;2;1,6;0,8;0;2019-04-07;5;27;5701;65
10432;176;07:25:41;0;1;1;2;8,5;4,25;0;2019-04-07;5;27;;39
10433;176;07:25:41;0;1;2;1;0,8;0,8;0;2019-04-07;5;27;;63
10434;177;07:23:01;0;1;1;1;3,0;3,0;0;2019-04-07;5;27;5077;43
10435;177;07:23:01;0;5;1;1;3,25;3,25;0;2019-04-07;5;27;5077;72
10436;178;08:48:28;0;1;1;1;3,75;3,75;0;2019-04-07;5;14;;36
10437;179;07:42:30;0;1;1;1;2,5;2,5;0;2019-04-07;5;14;5779;54
10438;179;07:42:30;0;5;1;1;3,75;3,75;0;2019-04-07;5;14;5779;79
10439;180;08:31:41;0;1;1;1;4,0;4,0;0;2019-04-07;5;29;;55
10440;181;07:52:27;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;5540;42
10441;182;08:03:46;0;1;1;2;8,5;4,25;0;2019-04-07;5;27;5613;39
10442;183;07:04:43;1;1;1;1;3,75;3,75;0;2019-04-07;5;29;5726;40
10443;184;09:47:36;0;1;1;1;2,5;2,5;0;2019-04-07;5;14;;48
10444;185;07:21:31;0;1;1;2;9,0;4,5;0;2019-04-07;5;29;5827;59
10445;186;08:44:40;1;1;1;2;5,1;2,55;0;2019-04-07;5;27;5560;56
10446;187;08:43:56;0;1;1;2;7,5;3,75;0;2019-04-07;5;29;5836;60
10447;188;10:39:45;1;1;1;1;3,75;3,75;0;2019-04-07;5;27;;40
10448;189;09:54:20;1;1;1;2;9,0;4,5;0;2019-04-07;5;14;;59
10449;190;07:49:16;0;1;1;1;3,0;3,0;0;2019-04-07;5;29;;30
10450;190;07:49:16;0;5;1;1;3,5;3,5;0;2019-04-07;5;29;;76
10451;190;07:49:16;0;6;1;1;7,6;7,6;0;2019-04-07;5;29;;20
10452;191;10:07:01;0;1;1;1;3,0;3,0;0;2019-04-07;5;14;5604;43
10453;192;08:34:20;1;1;1;2;6,0;3,0;0;2019-04-07;5;27;5652;43
10454;193;09:31:57;1;1;1;1;2,5;2,5;0;2019-04-07;5;14;5023;44
10455;193;09:31:57;1;6;1;1;6,4;6,4;0;2019-04-07;5;14;5023;19
10456;194;10:00:32;1;1;1;2;4,4;2,2;0;2019-04-07;5;27;;25
10457;195;10:17:29;1;1;1;2;8,5;4,25;0;2019-04-07;5;29;;41
10458;196;10:42:24;1;1;1;1;2,55;2,55;0;2019-04-07;5;27;5229;56
10459;197;10:46:07;0;1;1;2;6,0;3,0;0;2019-04-07;5;29;5312;24
10460;198;07:09:56;1;1;1;2;6,0;3,0;0;2019-04-07;5;27;;37
10461;199;08:18:00;0;1;1;2;8,0;4,0;0;2019-04-07;5;29;5853;55
10462;200;09:55:20;0;1;1;1;3,0;3,0;0;2019-04-07;5;29;5700;43
10463;201;08:10:05;1;1;1;1;4,25;4,25;0;2019-04-07;5;29;5281;41
10464;202;10:32:10;0;1;1;2;5,0;2,5;0;2019-04-07;5;14;5098;46
10465;202;10:32:10;0;6;1;1;10,0;10,0;0;2019-04-07;5;14;5098;10
10466;203;07:00:50;0;1;1;1;1,0;3,75;0;2019-04-07;5;14;5211;71
10467;203;07:00:50;0;1;2;1;1,0;3,75;0;2019-04-07;5;14;5211;71
10468;204;08:06:36;0;1;1;1;1,0;3,75;0;2019-04-07;5;27;5531;71
10469;204;08:06:36;0;5;1;1;1,0;3,75;0;2019-04-07;5;27;5531;71
10470;205;08:39:48;1;1;1;1;1,0;3,75;0;2019-04-07;5;27;5736;71
10471;206;10:10:26;1;1;1;1;1,0;3,75;0;2019-04-07;5;14;5563;71
10472;206;10:10:26;1;5;1;1;1,0;3,75;0;2019-04-07;5;14;5563;71
10473;206;10:10:26;1;6;1;1;1,0;3,75;0;2019-04-07;5;14;5563;71
10474;207;10:29:12;1;1;1;1;1,0;3,75;0;2019-04-07;5;14;5083;71
10475;207;10:29:12;1;1;2;1;1,0;3,75;0;2019-04-07;5;14;5083;71
10476;207;10:29:12;1;6;1;1;1,0;3,75;0;2019-04-07;5;14;5083;71
10477;208;08:16:00;0;1;1;1;1,0;3,75;0;2019-04-07;5;29;5701;71
10478;209;09:09:12;0;1;1;1;1,0;3,75;0;2019-04-07;5;29;5685;71
10479;210;07:14:22;0;1;1;1;1,0;3,75;0;2019-04-07;5;27;5453;71
10480;211;10:36:56;1;1;1;2;6,0;3,0;0;2019-04-07;5;14;5416;43
10481;211;10:36:56;1;5;1;1;3,25;3,25;0;2019-04-07;5;14;5416;72
10482;211;10:36:56;1;6;1;1;8,95;8,95;0;2019-04-07;5;14;5416;13
10483;212;09:06:26;0;1;1;2;6,0;3,0;0;2019-04-07;5;29;5928;24
10484;213;09:31:43;0;1;1;1;3,0;3,0;0;2019-04-07;5;27;5442;32
10485;214;08:30:47;1;1;1;2;8,5;4,25;0;2019-04-07;5;14;;41
10486;214;08:30:47;1;1;2;1;0,8;0,8;0;2019-04-07;5;14;;64
10487;215;10:25:06;0;1;1;1;3,1;3,1;0;2019-04-07;5;27;5061;35
10488;216;10:46:19;1;1;1;1;2,0;2,0;0;2019-04-07;5;27;;22
10489;217;10:20:53;0;1;1;1;3,75;3,75;0;2019-04-07;5;27;5868;60
10490;217;10:20:53;0;5;1;1;3,25;3,25;0;2019-04-07;5;27;5868;72
10491;218;07:40:26;1;1;1;1;2,5;2,5;0;2019-04-07;5;27;5292;48
10492;218;07:40:26;1;5;1;1;3,25;3,25;0;2019-04-07;5;27;5292;70
10493;219;08:12:56;1;1;1;1;2,0;2,0;0;2019-04-07;5;29;5065;28
10494;220;08:33:30;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;5402;42
10495;220;08:33:30;1;5;1;1;3,75;3,75;0;2019-04-07;5;29;5402;73
10496;221;10:32:22;0;1;1;2;5,0;2,5;0;2019-04-07;5;27;;44
10497;221;10:32:22;0;5;1;1;3,5;3,5;0;2019-04-07;5;27;;76
10498;222;08:32:37;0;1;1;2;6,0;3,0;0;2019-04-07;5;27;;32
10499;223;08:20:52;0;1;1;1;2,5;2,5;0;2019-04-07;5;29;5182;42
10500;224;10:36:25;1;1;1;1;3,0;3,0;0;2019-04-07;5;29;5734;43
10501;225;07:54:14;1;1;1;2;4,4;2,2;0;2019-04-07;5;14;5545;25
10502;226;07:42:46;1;1;1;1;3,1;3,1;0;2019-04-07;5;29;5100;35
10503;227;07:55:28;1;1;1;1;3,0;3,0;0;2019-04-07;5;27;5364;53
10504;228;08:41:00;1;1;1;1;2,5;2,5;0;2019-04-07;5;14;;48
10505;228;08:41:00;1;5;1;1;3,25;3,25;0;2019-04-07;5;14;;69
10506;229;10:01:19;1;1;1;2;5,0;2,5;0;2019-04-07;5;29;5178;29
10507;229;10:01:19;1;5;1;1;3,5;3,5;0;2019-04-07;5;29;5178;76
10508;229;10:01:19;1;6;1;1;8,95;8,95;0;2019-04-07;5;29;5178;12
10509;230;09:18:36;1;1;1;2;6,0;3,0;0;2019-04-07;5;14;5703;43
10510;231;10:01:43;1;1;1;1;3,75;3,75;0;2019-04-07;5;14;5390;36
10511;231;10:01:43;1;5;1;1;3,0;3,0;0;2019-04-07;5;14;5390;77
10512;232;09:47:46;0;1;1;1;4,0;4,0;0;2019-04-07;5;14;;55
10513;232;09:47:46;0;5;1;1;3,75;3,75;0;2019-04-07;5;14;;71
10514;232;09:47:46;0;6;1;1;45,0;45,0;0;2019-04-07;5;14;;8
10515;233;10:01:05;1;1;1;1;3,5;3,5;0;2019-04-07;5;27;5488;27
10516;234;07:14:02;0;1;1;2;5,1;2,55;0;2019-04-07;5;27;5145;56
10517;234;07:14:02;0;5;1;1;3,25;3,25;0;2019-04-07;5;27;5145;72
10518;235;10:30:14;1;1;1;2;4,0;2,0;0;2019-04-07;5;14;;22
10519;236;09:57:26;0;1;1;1;4,75;4,75;0;2019-04-07;5;27;5655;61
10520;237;10:41:10;1;1;1;1;2,5;2,5;0;2019-04-07;5;29;5103;50
10521;237;10:41:10;1;5;1;1;3,75;3,75;0;2019-04-07;5;29;5103;73
10522;238;08:39:18;1;1;1;1;3,0;3,0;0;2019-04-07;5;27;;53
10523;239;08:18:40;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;5653;45
10524;240;09:31:02;1;1;1;1;2,5;2,5;0;2019-04-07;5;14;5347;42
10525;241;10:22:06;1;1;1;1;3,0;3,0;0;2019-04-07;5;14;5308;53
10526;242;08:38:54;0;1;1;1;3,0;3,0;0;2019-04-07;5;14;5412;51
10527;243;09:54:42;1;1;1;2;6,0;3,0;0;2019-04-07;5;27;5536;51
10528;244;09:22:43;0;1;1;1;3,0;3,0;0;2019-04-07;5;14;;26
10529;245;12:15:14;1;1;1;2;8,5;4,25;0;2019-04-07;5;29;;39
10530;245;12:15:14;1;1;2;2;1,6;0,8;0;2019-04-07;5;29;;64
10531;246;02:59:05;0;1;1;2;5,0;2,5;0;2019-04-07;5;14;;54
10532;246;02:59:05;0;5;1;1;3,5;3,5;0;2019-04-07;5;14;;74
10533;247;03:53:03;1;1;1;2;7,0;3,5;0;2019-04-07;5;29;;33
10534;247;03:53:03;1;5;1;1;3,5;3,5;0;2019-04-07;5;29;;76
10535;248;12:45:11;0;1;1;1;3,0;3,0;0;2019-04-07;5;29;;32
10536;249;02:19:02;1;1;1;2;6,0;3,0;0;2019-04-07;5;29;;32
10537;250;02:48:59;1;1;1;1;3,0;3,0;0;2019-04-07;5;29;;24
10538;251;03:06:21;1;1;1;2;7,0;3,5;0;2019-04-07;5;14;;33
10539;252;12:43:13;0;1;1;2;5,0;2,5;0;2019-04-07;5;14;;54
10540;253;02:56:26;1;1;1;2;9,5;4,75;0;2019-04-07;5;29;;61
10541;254;02:16:22;1;1;1;1;3,0;3,0;0;2019-04-07;5;14;;24
10542;255;05:37:10;0;1;1;1;2,5;2,5;0;2019-04-07;5;14;;23
10543;256;04:45:19;1;1;1;2;6,0;3,0;0;2019-04-07;5;27;;43
10544;257;11:48:39;1;1;1;2;6,0;3,0;0;2019-04-07;5;27;;24
10545;258;03:11:44;1;1;1;2;7,5;3,75;0;2019-04-07;5;27;;36
10546;259;01:51:56;0;1;1;1;2,5;2,5;0;2019-04-07;5;14;;29
10547;260;11:20:50;0;1;1;2;8,0;4,0;0;2019-04-07;5;14;;55
10548;260;11:20:50;0;5;1;1;3,75;3,75;0;2019-04-07;5;14;;71
10549;261;04:22:25;1;1;1;2;5,0;2,5;0;2019-04-07;5;14;;54
10550;261;04:22:25;1;5;1;1;3,25;3,25;0;2019-04-07;5;14;;69
10551;262;03:47:24;1;1;1;1;4,75;4,75;0;2019-04-07;5;27;;61
10552;263;12:41:02;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;;43
10553;264;03:53:21;0;1;1;2;5,0;2,5;0;2019-04-07;5;29;;46
10554;264;03:53:21;0;9;9;1;28,0;28,0;0;2019-04-07;5;29;;9
10555;265;05:20:51;0;1;1;2;8,5;4,25;0;2019-04-07;5;27;;41
10556;265;05:20:51;0;1;2;1;0,8;0,8;0;2019-04-07;5;27;;65
10557;266;03:36:27;1;1;1;1;3,0;3,0;0;2019-04-07;5;27;;45
10558;267;03:35:49;1;1;1;1;2,5;2,5;0;2019-04-07;5;14;;54
10559;268;12:17:09;0;1;1;1;3,75;3,75;0;2019-04-07;5;29;;40
10560;268;12:17:09;0;5;1;1;3,75;3,75;0;2019-04-07;5;29;;73
10561;269;11:43:43;1;1;1;1;3,75;3,75;0;2019-04-07;5;14;;38
10562;270;02:02:05;0;1;1;2;9,5;4,75;0;2019-04-07;5;14;;61
10563;271;12:11:26;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;;43
10564;271;12:11:26;0;5;1;1;3,25;3,25;0;2019-04-07;5;14;;72
10565;272;04:58:32;0;1;1;1;3,1;3,1;0;2019-04-07;5;27;;57
10566;273;01:29:26;0;1;1;2;6,2;3,1;0;2019-04-07;5;14;;57
10567;274;02:26:59;0;1;1;2;6,0;3,0;0;2019-04-07;5;29;;49
10568;275;01:17:53;0;1;1;2;6,0;3,0;0;2019-04-07;5;14;;45
10569;275;01:17:53;0;9;9;1;23,0;23,0;0;2019-04-07;5;14;;9
10570;276;01:04:03;1;1;1;1;2,55;2,55;0;2019-04-07;5;27;;56
10571;277;02:07:21;1;1;1;2;7,5;3,75;0;2019-04-07;5;14;;40
10572;278;12:59:25;1;1;1;2;7,5;3,75;0;2019-04-07;5;27;;38
10573;278;12:59:25;1;1;2;1;0,8;0,8;0;2019-04-07;5;27;;65
10574;279;03:30:50;0;1;1;2;4,4;2,2;0;2019-04-07;5;14;;31
