id;transaction_datetime;in_store;order;line_item_id;quantity;line_item_amount;unit_price;promo;sales_outlet_id;staff_id;customer_id;product_id
788;2019-04-01 14:02:47;1;1;1;1;3,0;3,0;0;4210;1129;4162;2306
789;2019-04-01 09:35:48;0;1;1;2;6,0;3,0;0;3518;2774;1425;4494
790;2019-04-01 13:00:38;0;1;1;2;6,0;3,0;0;4829;755;4878;120
791;2019-04-01 12:52:18;1;1;1;1;2,55;2,55;0;1930;2701;4107;4062
792;2019-04-01 12:52:18;1;1;5;1;3,5;3,5;0;370;2464;1193;1278
793;2019-04-01 16:24:11;1;1;1;2;5,0;2,5;0;4836;1957;2541;4949
794;2019-04-01 08:08:56;0;1;1;1;4,25;4,25;0;3228;153;2600;2859
795;2019-04-01 08:08:56;0;1;5;1;3,5;3,5;0;2441;3395;1388;3295
796;2019-04-01 12:58:21;0;1;1;2;6,0;3,0;0;1838;4223;2658;1683
797;2019-04-01 18:22:48;1;1;1;2;6,0;3,0;0;2462;3427;2040;4684
798;2019-04-01 13:31:24;1;1;1;1;3,75;3,75;0;4800;4413;4959;4128
799;2019-04-01 17:18:07;0;1;1;1;3,0;3,0;0;442;4191;1315;4027
800;2019-04-01 17:18:07;0;1;5;1;3,5;3,5;0;3058;2288;4836;1704
801;2019-04-01 16:22:07;1;1;1;1;2,0;2,0;0;3240;1936;2242;849
802;2019-04-01 10:51:23;1;1;1;2;9,0;4,5;0;343;1352;4333;2964
803;2019-04-01 07:09:59;1;1;1;2;9,5;4,75;0;2618;524;2666;1890
804;2019-04-01 07:20:00;0;1;1;2;5,0;2,5;0;611;2566;3161;3188
805;2019-04-01 08:05:46;1;1;1;1;2,5;2,5;0;2231;3616;2723;676
806;2019-04-01 07:19:13;1;1;1;1;4,25;4,25;0;2989;870;1162;2509
807;2019-04-01 07:19:13;1;1;5;1;3,0;3,0;0;4053;4870;1600;2440
808;2019-04-01 15:16:23;0;1;1;1;2,5;2,5;0;2093;4452;4769;1021
809;2019-04-01 15:28:54;1;1;1;1;3,0;3,0;0;2479;14;1325;3930
810;2019-04-01 07:20:24;1;1;1;1;2,0;2,0;0;382;2832;2133;1579
811;2019-04-01 13:55:26;0;1;1;1;3,1;3,1;0;1055;4981;839;2678
812;2019-04-01 09:44:20;0;1;1;2;5,0;2,5;0;837;116;2453;3945
813;2019-04-01 08:06:19;1;1;1;1;3,0;3,0;0;3676;2619;279;2995
814;2019-04-01 09:55:02;1;1;1;1;3,75;3,75;0;2543;2482;265;843
815;2019-04-01 09:55:02;1;1;5;1;3,25;3,25;0;957;4174;1839;1033
816;2019-04-01 09:29:34;0;1;1;2;5,0;2,5;0;2006;2120;532;1424
817;2019-04-01 11:16:30;1;1;1;1;3,0;3,0;0;908;1169;3306;3628
818;2019-04-01 10:25:45;0;1;1;2;7,0;3,5;0;2381;1925;2724;1077
819;2019-04-01 10:25:45;0;1;5;1;3,5;3,5;0;4868;4362;1400;2784
820;2019-04-01 18:23:34;0;1;1;2;6,0;3,0;0;4119;2779;2520;1535
821;2019-04-01 17:19:08;0;1;1;2;4,9;2,45;0;595;3349;567;2516
822;2019-04-01 17:19:08;0;1;5;1;3,5;3,5;0;907;565;96;583
823;2019-04-01 12:55:27;1;1;1;1;3,1;3,1;0;4168;99;2626;2145
824;2019-04-01 12:55:27;1;1;5;1;3,5;3,5;0;386;792;89;4293
825;2019-04-01 13:51:05;0;1;1;2;8,5;4,25;0;677;3816;2662;1218
826;2019-04-01 13:51:05;0;1;5;1;3,0;3,0;0;127;4859;4094;2671
827;2019-04-01 09:41:37;0;1;1;1;2,45;2,45;0;845;4150;4720;868
828;2019-04-01 07:02:56;0;1;1;1;2,0;2,0;0;69;664;2591;184
829;2019-04-01 11:57:17;1;1;1;1;3,5;3,5;0;2095;4156;4687;2956
830;2019-04-01 11:21:04;0;1;1;2;6,0;3,0;0;1405;1003;4901;4300
831;2019-04-01 17:09:52;1;1;1;2;6,0;3,0;0;3217;4106;1711;1549
832;2019-04-01 15:26:35;1;1;1;2;8,0;4,0;0;2285;2687;379;4320
833;2019-04-01 08:45:52;1;1;1;2;6,0;3,0;0;2061;4772;2956;1385
834;2019-04-01 08:45:52;1;1;5;1;3,0;3,0;0;585;3830;3334;2228
835;2019-04-01 09:32:07;0;1;1;2;6,0;3,0;0;558;2685;4027;1125
836;2019-04-01 15:39:45;1;1;1;2;7,0;3,5;0;3869;1879;4606;4170
837;2019-04-01 12:45:05;1;1;1;2;7,0;3,5;0;4075;2091;1268;1911
838;2019-04-01 07:09:09;0;1;1;1;3,0;3,0;0;311;2487;698;1774
839;2019-04-01 12:22:00;0;1;1;1;3,0;3,0;0;1651;1007;746;2921
840;2019-04-01 14:32:42;1;1;1;2;8,5;4,25;0;3274;4411;1687;1221
841;2019-04-01 15:32:57;1;1;1;2;6,0;3,0;0;2415;691;632;2589
842;2019-04-01 16:41:28;0;1;1;2;4,0;2,0;0;2238;1113;2938;4728
843;2019-04-01 07:44:35;0;1;1;2;7,0;3,5;0;828;2027;2333;3624
844;2019-04-01 15:05:18;1;1;1;1;4,25;4,25;0;2976;2284;584;4176
845;2019-04-01 14:25:39;0;1;1;2;6,0;3,0;0;573;4359;1273;3905
846;2019-04-01 13:30:26;0;1;1;2;6,0;3,0;0;1928;3655;2437;2265
847;2019-04-01 09:10:56;0;1;1;1;2,5;2,5;0;108;4029;1365;784
848;2019-04-01 14:37:42;0;1;1;1;2,5;2,5;0;1085;4718;3185;320
849;2019-04-01 14:37:42;0;1;5;1;3,25;3,25;0;3201;3288;2110;1553
850;2019-04-01 07:06:11;1;1;1;2;6,0;3,0;0;714;1786;2244;2575
851;2019-04-01 15:02:45;0;1;1;2;6,0;3,0;0;3785;318;3123;2673
852;2019-04-01 08:49:47;1;1;1;1;2,45;2,45;0;4156;1667;323;3566
853;2019-04-01 09:40:46;0;1;1;1;4,75;4,75;0;1512;3539;1082;637
854;2019-04-01 16:48:31;1;1;1;2;5,0;2,5;0;210;2853;2487;3849
855;2019-04-01 11:45:44;0;1;1;2;6,0;3,0;0;3695;1344;534;639
856;2019-04-01 10:41:35;1;1;1;1;3,0;3,0;0;4955;2326;3109;846
857;2019-04-01 10:41:35;1;1;5;1;3,25;3,25;0;2974;1840;2491;1554
858;2019-04-01 15:46:49;0;1;1;2;4,4;2,2;0;2979;3891;1808;125
859;2019-04-01 15:46:49;0;1;5;1;3,5;3,5;0;4050;1511;3512;3155
860;2019-04-01 15:54:40;1;1;1;2;6,0;3,0;0;4653;56;1521;856
861;2019-04-01 15:54:40;1;1;5;1;3,0;3,0;0;856;1523;4571;4312
862;2019-04-01 09:08:44;1;1;1;2;5,0;2,5;0;1513;863;3639;954
863;2019-04-01 14:42:39;0;1;1;2;9,5;4,75;0;4135;757;216;674
864;2019-04-01 09:07:33;1;1;1;1;3,75;3,75;0;3551;2469;647;802
865;2019-04-01 13:24:29;0;1;1;2;7,5;3,75;0;1154;1246;4986;2940
866;2019-04-01 11:56:07;0;1;1;2;5,0;2,5;0;3394;3162;1164;1790
867;2019-04-01 07:20:59;1;1;1;2;5,0;2,5;0;1043;132;4536;1379
868;2019-04-01 07:51:55;0;1;1;2;4,4;2,2;0;1510;863;4575;1154
869;2019-04-01 18:02:21;0;1;1;2;6,0;3,0;0;2929;3580;4281;2093
870;2019-04-01 09:15:09;1;1;1;2;6,0;3,0;0;4714;4079;2080;2480
871;2019-04-01 16:00:14;0;1;1;2;9,5;4,75;0;2986;39;2663;3900
872;2019-04-01 13:42:58;0;1;1;1;2,5;2,5;0;1551;3096;4218;4015
873;2019-04-01 13:42:58;0;1;5;1;3,25;3,25;0;3705;4783;352;282
874;2019-04-01 07:48:19;0;1;1;1;3,1;3,1;0;2822;1537;2738;3527
875;2019-04-01 07:12:10;0;1;1;1;3,0;3,0;0;4760;3936;3247;4300
876;2019-04-01 08:58:04;1;1;1;2;5,0;2,5;0;3972;107;872;1505
877;2019-04-01 08:54:33;1;1;1;2;7,0;3,5;0;2783;4649;2527;937
878;2019-04-01 13:41:04;0;1;1;1;3,0;3,0;0;3105;114;4877;1768
879;2019-04-01 13:41:04;0;1;5;1;3,75;3,75;0;3259;18;4088;522
880;2019-04-01 14:11:56;1;1;1;1;4,75;4,75;0;2092;1571;2819;2004
881;2019-04-01 12:00:20;0;1;1;1;2,5;2,5;0;943;2702;4471;3929
882;2019-04-01 11:31:53;0;1;1;2;5,0;2,5;0;4176;237;1744;195
883;2019-04-01 11:31:53;0;1;5;1;3,5;3,5;0;2502;648;3418;4612
884;2019-04-01 17:50:19;1;1;1;1;3,0;3,0;0;3211;3418;754;2495
885;2019-04-01 08:01:00;0;1;1;2;8,0;4,0;0;3381;895;2545;1384
886;2019-04-01 13:30:45;1;1;1;2;6,0;3,0;0;1649;2508;3395;4445
887;2019-04-01 07:53:55;1;1;1;1;2,2;2,2;0;358;4131;838;3840
888;2019-04-01 16:29:55;0;1;1;1;2,2;2,2;0;52;1546;3886;1658
889;2019-04-01 09:23:33;0;1;1;1;3,75;3,75;0;1312;2943;2829;77
890;2019-04-01 13:17:10;1;1;1;1;4,25;4,25;0;4671;4338;3704;893
891;2019-04-01 09:51:15;0;1;1;2;6,0;3,0;0;3783;311;3588;3389
892;2019-04-01 09:22:56;1;1;1;2;6,0;3,0;0;1077;334;2143;3362
893;2019-04-01 11:29:25;0;1;1;2;5,1;2,55;0;2241;4841;4988;654
894;2019-04-01 16:13:18;0;1;1;2;4,9;2,45;0;2495;561;1078;2587
895;2019-04-01 16:13:18;0;1;5;1;4,5;4,5;0;1294;2206;3013;2329
896;2019-04-01 13:06:20;1;1;1;2;5,0;2,5;0;1731;1569;3559;3694
897;2019-04-01 17:16:35;0;1;1;1;3,1;3,1;0;528;807;3821;2945
898;2019-04-01 17:16:35;0;1;5;1;3,75;3,75;0;869;140;2542;3691
899;2019-04-01 11:06:13;1;1;1;1;3,1;3,1;0;128;3601;3466;2531
900;2019-04-01 11:06:13;1;1;5;1;3,75;3,75;0;1593;2869;1676;2821
901;2019-04-01 18:15:05;0;1;1;2;7,0;3,5;0;4478;635;4450;3478
902;2019-04-01 09:13:01;1;1;1;1;2,5;2,5;0;4902;3813;129;3774
903;2019-04-01 14:56:33;0;1;1;1;2,55;2,55;0;641;989;2346;3906
904;2019-04-01 07:52:55;1;1;1;1;3,0;3,0;0;4004;3988;3185;1797
905;2019-04-01 07:03:30;1;1;1;2;4,0;2,0;0;747;2089;28;4122
906;2019-04-01 15:42:04;1;1;1;2;6,0;3,0;0;3534;4447;2944;4401
907;2019-04-01 16:37:48;1;1;1;2;5,0;2,5;0;342;219;4278;4891
908;2019-04-01 09:03:14;1;1;1;2;8,0;4,0;0;4569;961;4613;2988
909;2019-04-01 11:45:43;0;1;1;1;4,25;4,25;0;2608;3562;2706;3589
910;2019-04-01 09:52:58;1;1;1;1;2,5;2,5;0;1130;4756;2306;794
911;2019-04-01 17:31:04;0;1;1;1;2,5;2,5;0;3282;4982;3592;3662
912;2019-04-01 17:31:04;0;1;5;1;3,5;3,5;0;1652;4238;929;4409
913;2019-04-01 10:14:49;0;1;1;1;3,0;3,0;0;4157;1122;3324;4420
914;2019-04-01 10:14:49;0;1;5;1;3,75;3,75;0;4479;1639;4344;3673
915;2019-04-01 13:32:35;1;1;1;1;4,5;4,5;0;787;3777;1942;2841
916;2019-04-01 10:49:51;1;1;1;2;9,5;4,75;0;2097;4767;486;2675
917;2019-04-01 08:13:31;1;1;1;2;5,0;2,5;0;4515;4962;4797;1462
918;2019-04-01 14:22:38;1;1;1;2;8,5;4,25;0;2689;3898;4675;3132
919;2019-04-01 13:42:36;0;1;1;2;7,5;3,75;0;2141;3069;1819;547
920;2019-04-01 07:32:03;1;1;1;2;9,5;4,75;0;3334;2061;3139;3704
921;2019-04-01 09:40:13;0;1;1;1;4,25;4,25;0;4426;1333;2419;1138
922;2019-04-01 13:01:33;0;1;1;2;4,4;2,2;0;1444;4952;4603;4625
923;2019-04-01 14:51:19;0;1;1;2;6,0;3,0;0;1021;3525;3237;2105
924;2019-04-01 12:51:57;1;1;1;1;4,75;4,75;0;1230;4379;3346;4591
925;2019-04-01 12:51:57;1;1;5;1;3,25;3,25;0;1820;3693;1713;1902
926;2019-04-01 09:34:55;1;1;1;2;5,0;2,5;0;244;891;4897;46
927;2019-04-01 09:34:55;1;1;5;1;3,5;3,5;0;2710;3565;2799;3458
928;2019-04-01 10:18:52;0;1;1;2;4,4;2,2;0;4671;3356;3;2885
929;2019-04-01 10:31:15;1;1;1;1;3,0;3,0;0;2038;3950;3821;1489
930;2019-04-01 11:39:14;0;1;1;1;3,75;3,75;0;664;549;309;4187
931;2019-04-01 11:39:14;0;1;5;1;3,75;3,75;0;2134;286;4392;2398
932;2019-04-01 15:26:45;1;1;1;2;5,0;2,5;0;340;969;1526;1634
933;2019-04-01 08:24:26;0;1;1;2;5,1;2,55;0;3709;4490;512;2881
934;2019-04-01 08:24:26;0;1;5;1;3,25;3,25;0;4842;3826;4176;4086
935;2019-04-01 16:41:58;1;1;1;1;3,5;3,5;0;4313;4658;4017;1698
936;2019-04-01 10:47:02;1;1;1;2;7,0;3,5;0;2394;4246;1909;3092
937;2019-04-01 13:32:33;0;1;1;1;4,25;4,25;0;1541;1394;3468;3596
938;2019-04-01 13:32:33;0;1;5;1;3,25;3,25;0;2191;4860;4466;1341
939;2019-04-01 17:23:03;1;1;1;1;2,5;2,5;0;2876;4749;3082;1445
940;2019-04-01 13:14:53;0;1;1;2;5,0;2,5;0;4094;3885;518;4674
941;2019-04-01 12:43:01;1;1;1;1;3,0;3,0;0;1579;4074;89;2866
942;2019-04-01 12:43:01;1;1;5;1;3,25;3,25;0;892;949;3915;2007
943;2019-04-01 09:58:02;1;1;1;2;5,0;2,5;0;2354;4209;1227;2661
944;2019-04-01 13:15:27;1;1;1;1;4,5;4,5;0;604;4432;1852;2290
945;2019-04-01 09:50:44;0;1;1;2;6,0;3,0;0;4163;3940;2078;137
946;2019-04-01 09:50:44;0;1;5;1;3,25;3,25;0;1550;3351;3517;2314
947;2019-04-01 14:53:33;0;1;1;1;4,75;4,75;0;4297;2688;4727;1617
948;2019-04-01 14:53:33;0;1;5;1;4,5;4,5;0;1040;243;4014;770
949;2019-04-01 13:45:24;1;1;1;1;4,5;4,5;0;618;3355;3157;3870
950;2019-04-01 16:19:54;1;1;1;2;4,9;2,45;0;3305;2958;2624;3013
951;2019-04-01 13:32:34;1;1;1;1;3,0;3,0;0;413;1701;4004;4704
952;2019-04-01 10:19:42;1;1;1;2;5,0;2,5;0;672;4231;3957;1329
953;2019-04-01 07:41:34;0;1;1;1;2,0;2,0;0;3156;2833;1814;3610
954;2019-04-01 11:39:44;0;1;1;2;7,0;3,5;0;369;3108;4179;2534
955;2019-04-01 11:39:44;0;1;5;1;3,5;3,5;0;1643;4298;315;1432
956;2019-04-01 07:39:13;1;1;1;1;4,25;4,25;0;2231;750;2249;1246
957;2019-04-01 08:56:14;0;1;1;1;3,75;3,75;0;4774;1440;514;4873
958;2019-04-01 13:13:09;0;1;1;1;3,75;3,75;0;3555;3418;4353;4404
959;2019-04-01 09:21:08;0;1;1;1;3,75;3,75;0;4678;2259;1829;3607
960;2019-04-01 07:26:59;0;1;1;2;7,0;3,5;0;4323;3069;4524;367
961;2019-04-01 15:17:05;1;1;1;2;7,5;3,75;0;452;1132;1545;3307
962;2019-04-01 11:25:37;1;1;1;2;7,5;3,75;0;3067;3069;1240;4861
963;2019-04-01 18:08:48;0;1;1;1;2,5;2,5;0;4892;2744;3523;2371
964;2019-04-01 11:54:30;1;1;1;1;2,45;2,45;0;567;1268;4733;4546
965;2019-04-01 16:27:42;1;1;1;1;2,55;2,55;0;2851;4782;3411;3262
966;2019-04-01 17:01:03;0;1;1;2;7,5;3,75;0;4486;4886;1035;3192
967;2019-04-01 17:43:41;0;1;1;1;3,0;3,0;0;1057;3886;404;2037
968;2019-04-01 13:19:04;0;1;1;1;4,25;4,25;0;768;727;5;3270
969;2019-04-01 13:00:51;1;1;1;1;3,1;3,1;0;4696;4785;4777;1209
970;2019-04-01 14:47:01;1;1;1;2;5,0;2,5;0;96;4959;1112;4316
971;2019-04-01 09:16:51;1;1;1;1;2,5;2,5;0;1546;2373;842;569
972;2019-04-01 08:18:52;0;1;1;1;3,0;3,0;0;3347;728;404;3122
973;2019-04-01 07:24:20;0;1;1;1;3,0;3,0;0;694;2328;4676;170
974;2019-04-01 11:44:09;0;1;1;1;3,75;3,75;0;3647;28;4465;3238
975;2019-04-01 09:15:13;1;1;1;2;6,0;3,0;0;850;3810;3220;1134
976;2019-04-01 17:21:38;0;1;1;1;3,0;3,0;0;1484;3809;3451;1436
977;2019-04-01 15:52:23;0;1;1;2;8,5;4,25;0;3698;493;1308;928
978;2019-04-01 15:52:23;0;1;5;1;3,25;3,25;0;478;118;2423;1509
979;2019-04-01 17:44:56;0;1;1;2;6,0;3,0;0;2528;3302;4932;3276
980;2019-04-01 08:52:12;0;1;1;2;4,4;2,2;0;4448;4125;291;1459
981;2019-04-01 13:21:31;1;1;1;2;9,0;4,5;0;2201;675;938;2601
982;2019-04-01 15:44:26;0;1;1;1;3,0;3,0;0;1577;2801;425;1593
983;2019-04-01 17:56:58;1;1;1;1;3,0;3,0;0;3286;1828;1865;4280
984;2019-04-01 12:13:07;1;1;1;2;7,5;3,75;0;523;2127;187;1540
985;2019-04-01 17:58:46;1;1;1;2;5,0;2,5;0;1103;4611;478;2468
986;2019-04-01 10:10:11;1;1;1;1;4,75;4,75;0;1422;4190;3048;3518
987;2019-04-01 15:00:54;0;1;1;1;2,5;2,5;0;3977;2966;1517;1265
988;2019-04-01 15:00:54;0;1;5;1;3,75;3,75;0;3097;648;2597;423
989;2019-04-01 18:11:39;0;1;1;1;3,1;3,1;0;3321;2650;1424;1214
990;2019-04-01 18:11:39;0;1;5;1;3,5;3,5;0;2001;3929;1501;1308
991;2019-04-01 14:37:48;0;1;1;1;2,5;2,5;0;2967;2343;1600;3797
992;2019-04-01 16:10:59;1;1;1;1;2,5;2,5;0;4224;1668;1009;3235
993;2019-04-01 16:10:59;1;1;5;1;3,75;3,75;0;1940;2088;1913;3552
994;2019-04-01 09:55:16;1;1;1;2;6,0;3,0;0;239;3659;2960;1034
995;2019-04-01 18:29:20;0;1;1;2;4,4;2,2;0;4051;3633;3154;4947
996;2019-04-01 11:48:09;0;1;1;2;6,2;3,1;0;4571;4581;2584;2756
997;2019-04-01 11:48:09;0;1;5;1;3,75;3,75;0;4339;3065;162;3014
998;2019-04-01 09:44:46;1;1;1;1;3,0;3,0;0;491;4015;3402;3325
999;2019-04-01 10:13:35;0;1;1;1;2,5;2,5;0;2298;984;788;1730
1000;2019-04-01 08:30:00;1;1;1;1;3,0;3,0;0;111;1254;17;2947
1001;2019-04-01 14:05:18;1;1;1;1;2,45;2,45;0;3323;623;2755;2305
1002;2019-04-01 14:05:18;1;1;5;1;3,25;3,25;0;1282;2129;275;1733
1003;2019-04-01 17:58:01;0;1;1;1;4,25;4,25;0;1017;2292;1542;4663
1004;2019-04-01 12:48:40;0;1;1;2;7,5;3,75;0;3561;2697;2174;701
1005;2019-04-01 12:48:40;0;1;5;1;3,25;3,25;0;4729;4661;3812;4821
1006;2019-04-01 15:46:19;1;1;1;2;5,0;2,5;0;1794;4201;1860;4951
1007;2019-04-01 15:46:19;1;1;5;1;3,5;3,5;0;3947;450;2233;4498
1008;2019-04-01 14:13:28;1;1;1;2;6,2;3,1;0;597;2816;3751;2626
1009;2019-04-01 09:19:21;1;1;1;2;4,4;2,2;0;4993;1085;1143;2850
1010;2019-04-01 08:39:30;1;1;1;2;5,0;2,5;0;4118;4267;4061;1683
1011;2019-04-01 17:09:03;0;1;1;1;2,5;2,5;0;1767;2442;2117;1577
1012;2019-04-01 15:40:46;1;1;1;1;3,75;3,75;0;688;2534;1524;1254
1013;2019-04-01 15:40:46;1;1;5;1;3,75;3,75;0;1720;4177;4251;1110
1014;2019-04-01 09:41:24;0;1;1;1;4,0;4,0;0;354;1746;4782;1479
1015;2019-04-01 14:19:57;1;1;1;2;5,0;2,5;0;4103;121;4851;2850
1016;2019-04-01 07:33:34;0;1;1;2;4,0;2,0;0;4110;4677;2126;530
1017;2019-04-01 14:35:06;1;1;1;2;9,5;4,75;0;2171;444;2409;4024
1018;2019-04-01 13:32:07;1;1;1;2;4,4;2,2;0;2669;4495;3049;673
1019;2019-04-01 13:57:34;0;1;1;2;7,0;3,5;0;3104;3672;3540;3557
1020;2019-04-01 13:57:34;0;1;5;1;3,75;3,75;0;3979;2297;2742;4908
1021;2019-04-01 11:10:45;0;1;1;1;2,0;2,0;0;2901;4714;3138;3990
1022;2019-04-01 11:10:45;0;1;5;1;3,25;3,25;0;313;1269;3646;4391
1023;2019-04-01 11:01:48;1;1;1;2;6,0;3,0;0;1176;586;895;822
1024;2019-04-01 11:01:48;1;1;5;1;3,25;3,25;0;1565;626;1083;1561
1025;2019-04-01 12:49:05;0;1;1;1;2,5;2,5;0;131;1507;2070;4783
1026;2019-04-01 14:52:51;1;1;1;1;2,5;2,5;0;171;4815;2460;2465
1027;2019-04-01 09:20:36;1;1;1;2;6,0;3,0;0;1970;1377;1886;3958
1028;2019-04-01 14:39:06;0;1;1;1;3,0;3,0;0;791;2989;4087;2825
1029;2019-04-01 09:11:21;0;1;1;2;7,0;3,5;0;3754;643;422;3081
1030;2019-04-01 12:01:55;0;1;1;2;6,0;3,0;0;1808;1456;1894;4877
1031;2019-04-01 17:57:07;1;1;1;1;2,5;2,5;0;1371;1648;4328;402
1032;2019-04-01 17:02:15;0;1;1;2;7,5;3,75;0;3655;3340;3106;4098
1033;2019-04-01 16:09:54;0;1;1;1;2,5;2,5;0;695;1915;1113;4354
1034;2019-04-01 13:13:48;0;1;1;2;6,0;3,0;0;2821;4969;3618;3441
1035;2019-04-01 13:13:48;0;1;5;1;4,5;4,5;0;3976;1025;2719;392
1036;2019-04-01 08:51:38;0;1;1;2;6,2;3,1;0;1048;1096;2269;4403
1037;2019-04-01 07:07:09;0;1;1;2;9,0;4,5;0;1541;160;3345;1994
1038;2019-04-01 07:47:02;0;1;1;2;7,0;3,5;0;949;4581;3651;3652
1039;2019-04-01 07:06:32;0;1;1;1;2,0;2,0;0;2277;4848;3530;3849
1040;2019-04-01 07:22:41;1;1;1;1;3,75;3,75;0;495;1837;2031;2729
1041;2019-04-01 14:29:50;1;1;1;2;6,0;3,0;0;3545;1307;4310;4214
1042;2019-04-01 14:29:50;1;1;5;1;4,5;4,5;0;982;911;3847;756
1043;2019-04-01 09:54:46;1;1;1;1;2,5;2,5;0;1286;3509;4755;1937
1044;2019-04-01 11:57:28;1;1;1;2;5,0;2,5;0;921;925;4810;1500
1045;2019-04-01 10:33:05;0;1;1;2;6,0;3,0;0;1936;798;337;4310
1046;2019-04-01 08:09:36;1;1;1;1;2,2;2,2;0;2436;1225;3368;2847
1047;2019-04-01 15:05:26;0;1;1;2;5,0;2,5;0;208;2853;1786;775
1048;2019-04-01 08:33:08;1;1;1;1;3,0;3,0;0;3441;2754;3966;3971
1049;2019-04-01 08:33:08;1;1;5;1;3,5;3,5;0;4871;36;3658;4807
1050;2019-04-01 11:23:43;1;1;1;2;7,5;3,75;0;1923;614;1047;3478
1051;2019-04-01 11:23:43;1;1;5;1;3,0;3,0;0;1512;3688;4239;3899
1052;2019-04-01 13:07:37;0;1;1;2;6,0;3,0;0;534;3439;1739;634
1053;2019-04-01 17:25:06;1;1;1;1;2,5;2,5;0;1481;2168;4993;2913
1054;2019-04-01 14:56:57;0;1;1;2;5,0;2,5;0;848;2144;1731;29
1055;2019-04-01 09:10:30;1;1;1;2;7,5;3,75;0;3282;4027;467;3418
1056;2019-04-01 09:10:30;1;1;5;1;4,5;4,5;0;4675;2127;4794;986
1057;2019-04-01 09:14:16;0;1;1;1;2,5;2,5;0;4611;4700;2544;3553
1058;2019-04-01 08:56:27;1;1;1;2;5,0;2,5;0;1872;2658;4901;1763
1059;2019-04-01 17:57:22;1;1;1;1;2,45;2,45;0;4730;4079;4838;210
1060;2019-04-01 15:26:55;0;1;1;2;5,0;2,5;0;1292;3684;4363;1024
1061;2019-04-01 07:27:31;0;1;1;1;3,0;3,0;0;4139;2075;3998;4358
1062;2019-04-01 07:27:31;0;1;5;1;3,75;3,75;0;942;3159;1678;1159
1063;2019-04-01 15:49:41;0;1;1;2;5,0;2,5;0;1885;1575;2169;3836
1064;2019-04-01 13:42:49;0;1;1;1;3,75;3,75;0;4359;1808;2848;2116
1065;2019-04-01 12:35:07;0;1;1;2;5,0;2,5;0;491;2934;1396;2191
1066;2019-04-01 16:49:19;1;1;1;1;3,0;3,0;0;1360;2271;470;3191
1067;2019-04-01 16:49:19;1;1;5;1;3,75;3,75;0;3144;4029;1084;676
1068;2019-04-01 09:22:46;0;1;1;1;2,45;2,45;0;2103;1174;3240;2491
1069;2019-04-01 09:28:40;1;1;1;2;4,9;2,45;0;961;802;138;2954
1070;2019-04-01 15:16:37;0;1;1;2;7,5;3,75;0;1073;4088;4614;2586
1071;2019-04-01 07:25:09;1;1;1;2;5,1;2,55;0;2175;3268;600;1601
1072;2019-04-01 07:25:09;1;1;5;1;3,5;3,5;0;3401;1393;868;828
1073;2019-04-01 13:59:58;0;1;1;2;8,5;4,25;0;4714;7;1354;5
1074;2019-04-01 10:16:30;1;1;1;2;6,0;3,0;0;3663;977;3006;3903
1075;2019-04-01 07:39:34;1;1;1;2;7,0;3,5;0;3462;1742;1390;3955
1076;2019-04-01 15:08:42;1;1;1;1;3,0;3,0;0;3466;3882;3228;4485
1077;2019-04-01 10:35:38;1;1;1;2;6,0;3,0;0;217;3769;1963;3392
1078;2019-04-01 08:40:04;0;1;1;2;8,5;4,25;0;3998;3279;103;499
1079;2019-04-01 16:35:11;0;1;1;1;2,0;2,0;0;1434;1159;3789;2191
1080;2019-04-01 12:16:19;0;1;1;2;7,0;3,5;0;550;726;1369;2181
1081;2019-04-01 07:46:30;0;1;1;2;6,0;3,0;0;4331;1042;2127;3145
1082;2019-04-01 09:43:39;0;1;1;2;5,1;2,55;0;994;44;1505;3781
1083;2019-04-01 10:29:07;1;1;1;1;3,75;3,75;0;1640;4087;4607;1347
1084;2019-04-01 10:29:07;1;1;5;1;3,75;3,75;0;49;4245;980;2396
1085;2019-04-01 15:36:59;0;1;1;2;6,0;3,0;0;2510;2365;3125;1870
1086;2019-04-01 17:13:17;0;1;1;2;4,4;2,2;0;3377;2666;1564;3044
1087;2019-04-01 08:41:53;0;1;1;2;4,4;2,2;0;4292;3355;3787;2904
1088;2019-04-01 07:02:34;1;1;1;2;6,0;3,0;0;4145;3858;3597;590
1089;2019-04-01 09:37:37;1;1;1;1;3,0;3,0;0;3332;572;1518;1581
1090;2019-04-01 17:31:46;1;1;1;2;5,0;2,5;0;1901;780;4298;495
1091;2019-04-01 07:45:51;0;1;1;1;3,0;3,0;0;2378;1548;4811;2258
1092;2019-04-01 18:25:22;1;1;1;2;6,0;3,0;0;1945;3761;332;1746
1093;2019-04-01 13:14:03;1;1;1;2;9,0;4,5;0;3531;1257;4714;757
1094;2019-04-01 15:23:25;1;1;1;2;7,0;3,5;0;3596;172;3979;4107
1095;2019-04-01 11:26:42;1;1;1;1;3,5;3,5;0;3911;244;4414;1504
1096;2019-04-01 07:27:26;1;1;1;2;6,0;3,0;0;4687;3051;1458;1512
1097;2019-04-01 08:09:09;1;1;1;1;3,0;3,0;0;3808;3536;1843;1886
1098;2019-04-01 16:29:30;0;1;1;1;3,0;3,0;0;1547;3629;3510;696
1099;2019-04-01 16:29:30;0;1;5;1;3,0;3,0;0;4224;4071;982;4922
1100;2019-04-01 11:07:09;0;1;1;1;2,5;2,5;0;4950;3675;3903;3725
